ID_CLIENTE,TOTAL_RECARGA,TOTAL_TRANSACCION_RECARGA,PRODUCTO_PRINCIPAL,FRECUENCY,MONETARY,RECENCY,EDAD,DIAS_CON,FLG_FELICIDAD
883933,769.0,33,3,2,3,1,29,1304,0
1459055,233.0,7,6,4,5,1,29,559,0
571220,300.0,3,3,2,3,1,28,334,1
1666396,50.0,1,3,3,5,1,31,357,0
1267467,750.0,15,3,1,3,1,39,377,1
1609474,312.0,3,3,3,3,1,40,374,1
2402846,300.0,1,3,5,4,1,43,0,0
672161,954.0,18,3,1,3,1,52,975,0
634264,50.0,1,2,5,5,1,52,922,0
1750556,20.0,1,3,4,5,1,47,273,1
950819,31.0,2,3,3,5,1,36,42,1
766873,2288.0,25,3,2,3,1,34,1405,1
1013677,20.0,1,7,2,5,1,68,1130,0
1166886,30.0,1,6,4,5,1,42,866,0
2092117,15.0,1,1,5,5,1,39,93,0
1776744,20.0,1,4,5,5,1,38,202,1
44005,150.0,1,3,4,5,1,39,574,0
921995,1153.0,39,3,1,3,1,33,706,1
2392789,20.0,1,6,5,5,1,19,0,0
2148953,3573.0,44,3,1,2,1,51,129,1
1847031,15.0,1,1,5,5,1,33,155,0
2395855,20.0,1,1,5,5,1,28,86,0
1808095,15.0,1,3,4,5,1,22,86,0
1244499,245.0,9,3,2,4,1,30,805,1
1551104,85.0,4,3,3,4,1,26,437,0
1890432,50.0,1,4,4,3,1,39,220,1
1488823,13570.0,16,4,3,1,1,36,533,1
2111214,100.0,1,3,2,5,1,28,41,1
1651692,25000.0,13,3,1,1,1,38,381,1
1415459,15.0,1,3,3,5,1,20,353,1
2152932,75.0,4,2,4,5,1,28,127,0
402252,2514.0,47,3,1,2,1,33,537,0
2022882,20.0,1,3,4,5,1,41,73,0
1138201,20.0,1,3,5,5,1,34,886,1
2050523,1740.0,33,3,1,3,1,21,98,1
1963654,125.0,4,3,2,5,1,25,180,1
2382868,80.0,2,4,5,5,1,35,0,1
2135806,60.0,2,3,4,5,1,41,125,1
2383596,150.0,2,4,5,5,1,68,2,1
1642846,35.0,2,6,5,5,1,29,313,1
1492021,60.0,2,1,5,5,1,36,427,1
544589,180.0,4,3,2,4,1,41,1569,0
2390006,192.0,7,4,4,4,1,39,92,1
1344445,328.0,9,4,2,4,1,23,702,1
2375944,1820.0,23,3,4,3,1,46,112,1
2007480,35.0,2,3,4,5,1,41,85,0
860527,30.0,1,3,2,4,1,57,1291,1
1048706,585.0,16,3,1,3,1,39,1061,1
742774,200.0,1,5,3,4,1,60,1566,0
1932056,640.0,9,3,2,4,1,27,123,1
1529394,202.0,5,3,2,4,1,34,481,1
1862734,150.0,3,3,4,5,1,21,157,1
2391741,300.0,1,3,5,4,1,66,0,0
2385667,20.0,1,6,5,5,1,26,1,0
275040,1000.0,2,3,1,2,1,36,1387,1
1631501,101.0,1,9,5,5,1,60,299,1
1864264,20.0,1,3,2,5,1,29,244,1
109722,60.0,1,8,5,5,1,36,1470,0
962303,239.0,16,3,2,5,1,34,516,1
1544711,970.0,8,4,2,3,1,40,483,1
2372266,80.0,1,4,5,5,1,29,8,0
729071,3054.0,82,3,1,2,1,27,1036,1
1285160,20.0,1,3,3,5,1,40,1219,0
1434230,70.0,1,3,5,5,1,62,532,1
1858336,271.0,17,3,2,3,1,24,175,1
2392281,15.0,1,4,5,5,1,37,0,0
2116953,290.0,5,3,4,5,1,34,114,1
770225,15.0,1,4,4,5,1,29,1308,0
1596906,551.0,19,3,2,4,1,69,424,1
1977983,100.0,1,4,5,4,1,58,76,1
1120514,12388.49,132,3,1,2,1,34,969,1
1932896,50.0,1,3,3,5,1,39,197,1
506093,226.0,6,3,2,4,1,39,1559,0
2402327,20.0,1,5,5,5,1,41,3,0
1994718,60.0,2,3,3,5,1,32,139,0
2399911,735.0,13,6,4,4,1,31,88,1
2378352,20.0,1,3,5,5,1,51,0,1
547747,40.0,1,4,2,2,1,30,440,1
1244444,334.0,5,3,3,3,1,23,523,1
2001217,55.0,3,3,2,5,1,21,136,1
492553,220.05,6,4,4,4,1,44,515,1
2383184,1570.0,43,4,3,3,1,21,105,1
930436,16.0,1,3,3,4,1,32,64,1
2398786,50.0,1,3,4,5,1,36,8,1
1700446,2151.0,44,4,4,3,1,26,332,1
1092249,1443.0,13,3,1,3,1,45,976,1
1372358,1855.0,39,3,1,2,1,32,1556,0
2376681,20.0,1,3,5,5,1,63,16,1
1968316,30.0,2,3,2,5,1,28,145,1
1767071,640.0,17,3,3,4,1,29,303,0
2082384,15.0,1,3,4,5,1,20,141,0
1078587,387.0,1,3,4,3,1,44,980,1
1965775,6079.0,35,3,2,2,1,28,180,1
1566928,40.0,1,1,5,5,1,39,458,0
1582971,110.0,3,3,1,4,1,39,443,1
989292,30.0,2,3,3,5,1,42,1162,0
2073093,180.0,9,3,1,4,1,24,144,1
1994879,100.0,1,4,5,4,1,32,73,1
746027,800.0,6,1,4,4,1,45,1537,1
2367623,150.0,1,3,5,5,1,28,3,1
724120,200.0,6,3,2,4,1,29,1563,0
1653557,15.0,1,3,2,5,1,30,292,1
1263747,20.0,1,6,5,5,1,27,278,1
1266943,20.0,1,1,4,5,1,29,696,0
1934848,100.0,1,4,5,4,1,53,101,1
593998,2027.0,33,3,1,1,1,29,1455,0
1088550,220.0,4,4,3,3,1,51,967,1
885340,15.0,1,6,5,5,1,45,911,0
1628776,134.0,12,3,1,5,1,36,391,1
1358585,1580.0,11,4,3,3,1,36,963,1
1884767,59.0,2,4,4,3,1,29,132,1
895855,296.0,2,9,2,2,1,26,1367,1
1465477,1180.0,20,3,1,2,1,31,542,1
1337834,100.0,2,4,4,4,1,49,696,1
1780987,20.0,1,7,2,5,1,33,259,0
1508927,40.0,2,3,2,3,1,22,513,1
1125534,200.0,4,4,4,5,1,42,955,1
742807,2280.0,9,4,2,2,1,41,1495,1
2394096,300.0,1,9,5,4,1,38,0,0
1437624,30.0,2,6,4,5,1,29,416,1
533382,240.0,8,3,1,4,1,35,739,1
613251,20.0,1,6,4,5,1,28,74,0
698183,3293.0,37,4,4,3,1,40,1006,1
1063015,30.0,1,3,5,5,1,33,1050,1
2146623,30.0,2,3,5,5,1,31,73,1
1477542,60.0,4,3,1,5,1,47,568,0
1106256,700.0,7,4,4,4,1,32,1047,1
1342591,130.0,2,3,4,4,1,58,687,0
503068,30.0,1,3,4,5,1,28,1387,1
2391285,20.0,1,9,5,5,1,31,46,1
1432357,50.0,1,4,5,5,1,43,578,1
2401336,40.0,2,4,5,5,1,23,4,0
1596750,45.0,3,3,1,5,1,43,437,1
1555479,80.0,4,1,4,5,1,27,83,1
1424937,140.0,7,3,1,3,1,30,1458,0
1310103,20.0,1,3,2,5,1,29,705,1
1999956,160.0,3,3,4,4,1,20,147,1
1047214,320.0,17,7,1,3,1,44,438,1
1872987,50.0,1,4,4,4,1,24,239,1
1060340,3198.0,33,9,3,3,1,56,1022,1
1144241,15.0,1,6,5,5,1,30,606,0
1736684,100.0,1,4,3,3,1,45,316,1
1075461,40.0,2,3,2,4,1,31,1028,1
1701641,15.0,1,6,5,5,1,45,2,0
2070528,30.0,1,3,4,5,1,44,142,1
1877300,2060.0,8,4,3,3,1,27,204,1
1746804,105.0,6,3,3,5,1,35,145,0
2389520,170.0,2,3,5,4,1,26,1,1
1464736,30.0,1,1,3,5,1,43,584,0
2412290,300.0,1,3,5,4,1,27,2,0
1282122,50.0,1,3,5,5,1,21,671,0
1908278,101.0,1,9,5,4,1,43,126,1
1032105,1119.0,28,3,2,3,1,25,1065,1
1307531,992.83,24,3,3,3,1,38,729,1
1542476,152.0,8,3,2,4,1,45,379,1
721148,27.0,4,3,4,5,1,27,1310,1
1550032,60.0,3,1,4,5,1,31,486,0
2373667,60.0,3,3,3,5,1,33,95,1
849953,180.0,3,3,2,4,1,31,1396,0
1196093,15.0,1,3,5,5,1,34,1,0
1651887,15.0,1,3,3,4,1,27,207,1
1641353,60.0,2,1,3,5,1,32,391,0
581209,779.0,11,7,1,3,1,34,1069,0
2383119,100.0,1,6,5,5,1,27,0,0
724033,486.0,7,3,3,3,1,25,255,1
1160750,15.0,1,6,3,5,1,39,439,0
1066911,1309.0,51,6,1,3,1,32,1025,1
137357,667.0,7,8,4,4,1,45,1505,0
1204978,780.0,8,3,2,3,1,29,895,1
1168281,4300.0,18,3,1,2,1,30,925,1
2106047,920.0,20,3,2,3,1,39,119,1
1717045,20.0,1,3,4,5,1,36,326,1
1220346,50.0,1,1,5,5,1,25,861,0
1809984,8.0,1,4,5,4,1,33,186,1
760955,100.0,5,3,3,5,1,28,1355,1
1922252,41.0,2,3,3,5,1,45,204,1
487291,3837.0,61,9,1,2,1,27,1037,1
2400333,15.0,1,4,5,5,1,28,0,1
1640173,5555.0,39,3,3,3,1,22,386,1
1357481,620.0,35,4,1,4,1,33,623,1
1480246,522.0,13,3,1,3,1,31,549,1
989975,1500.0,1,4,4,2,1,40,1116,1
761296,15.0,1,3,4,5,1,29,1392,0
1227819,40.0,2,6,3,5,1,43,913,0
1099877,100.0,6,3,2,5,1,40,665,1
1267704,1294.5,13,3,1,3,1,28,784,1
2390058,20.0,1,1,4,5,1,28,8,0
914849,40.0,2,3,4,5,1,31,1227,1
1886022,101.0,1,9,5,5,1,63,130,1
2096747,115.0,2,3,4,4,1,28,79,1
954615,207.0,8,5,4,5,1,31,74,0
1899866,134.0,7,3,2,5,1,25,78,1
1690322,100.0,1,4,5,5,1,50,255,1
2164387,220.0,10,3,1,4,1,40,123,1
1481988,95.0,3,3,4,5,1,23,525,0
1803506,3978.0,38,3,2,3,1,25,285,0
1338354,15.0,1,3,4,5,1,29,336,1
682257,95.0,6,3,1,4,1,25,1477,0
547944,1438.0,20,3,1,2,1,42,356,1
434574,200.0,2,3,3,4,1,43,1159,0
717481,290.0,3,1,5,5,1,35,1542,1
986507,461.0,9,3,3,4,1,40,558,1
1279537,1354.0,30,4,3,3,1,32,765,1
1032769,221.0,11,4,3,4,1,26,968,1
1225131,100.0,3,6,4,5,1,32,317,1
1488221,3680.0,17,4,3,2,1,58,553,1
1332755,375.0,8,3,2,4,1,36,977,1
1983608,200.0,4,4,4,4,1,38,126,1
1346980,5.0,1,7,3,5,1,31,933,1
827777,17.0,1,3,4,5,1,24,436,1
2134750,16.0,1,3,3,5,1,39,30,1
1566924,200.0,2,3,4,4,1,25,347,1
1293956,40.0,2,3,3,4,1,28,276,0
1164876,80.0,2,4,5,5,1,43,829,0
2382248,625.0,7,3,1,3,1,65,107,1
1921948,265.0,8,3,3,4,1,22,142,0
1257252,20.0,1,1,4,5,1,35,793,1
2405075,15.0,1,4,5,5,1,38,11,0
963374,40.0,1,7,4,5,1,41,1162,0
1780353,20.0,1,4,4,5,1,51,251,0
2162909,2100.0,5,3,1,3,1,57,124,1
2037145,15.0,1,3,4,5,1,28,64,0
1894680,170.0,8,3,3,4,1,21,182,0
91391,100.0,1,1,4,5,1,43,1537,1
1876071,280.0,5,4,3,3,1,34,131,1
1286896,30.0,1,3,1,5,1,46,739,0
1498793,40.0,2,3,5,5,1,28,467,1
1949740,100.0,1,4,5,4,1,44,90,1
2395519,440.0,18,4,2,4,1,52,10,1
949530,40.0,1,7,5,5,1,51,1099,0
2368340,300.0,1,3,5,4,1,31,5,1
1528255,690.0,4,3,2,4,1,40,515,1
1408616,40.0,1,3,2,5,1,40,651,1
1220947,384.0,3,4,4,4,1,40,853,1
111492,316.0,11,3,1,3,1,46,1501,0
2404778,20.0,1,4,5,5,1,24,0,1
1302505,950.0,5,3,1,2,1,35,745,1
2407540,300.0,1,3,5,4,1,53,2,0
1355221,150.0,1,3,3,3,1,31,668,1
2397779,300.0,1,3,5,4,1,35,1,0
1770680,50.0,1,3,5,5,1,30,233,1
1773792,50.0,1,4,5,5,1,39,33,1
1419672,20.0,1,3,4,5,1,32,387,0
1172438,120.0,1,3,5,5,1,21,917,0
1641557,40.0,2,6,5,5,1,35,370,0
2115534,15.0,1,3,4,5,1,27,126,1
2405165,300.0,1,3,5,4,1,36,6,0
1022559,380.0,4,2,4,4,1,57,1193,0
1650463,20.0,1,3,4,5,1,29,385,1
1643584,140.0,6,6,2,4,1,37,391,1
2397435,300.0,1,3,5,4,1,35,1,0
1654772,600.0,8,3,1,4,1,28,383,1
137810,350.0,2,8,3,4,1,45,1462,1
598721,40.0,2,6,4,5,1,42,1532,1
590375,820.0,7,2,2,4,1,71,1566,1
1340252,45.0,3,4,5,5,1,30,930,1
2015529,30.0,1,3,4,3,1,21,120,0
1400373,5522.0,29,3,1,1,1,34,628,0
1147967,110.0,7,3,2,5,1,30,947,1
2053578,4520.0,11,3,2,1,1,44,147,1
2403616,75.0,3,6,4,5,1,41,48,0
1837641,45.0,3,4,5,5,1,25,245,1
771786,50.0,1,3,2,5,1,31,1498,1
1101396,65.0,3,3,4,5,1,36,976,1
1358169,136.0,5,3,2,4,1,27,658,0
586223,260.0,5,3,1,4,1,28,1494,1
1655601,50.0,1,3,3,5,1,57,378,1
1763839,730.0,6,3,2,4,1,20,287,0
832578,30.0,1,7,4,5,1,25,1397,1
1084414,3120.0,15,3,1,2,1,50,982,1
739821,37.0,2,3,3,5,1,28,534,0
1605526,110.0,5,3,1,4,1,24,420,0
1178600,1250.0,5,3,1,3,1,45,1509,1
681558,30.0,2,1,4,5,1,33,781,1
1804607,329.0,8,4,3,3,1,34,215,1
1506362,11368.0,24,3,3,1,1,46,262,1
1073675,50.0,6,3,1,5,1,29,1021,1
651648,100.0,1,4,5,5,1,26,564,1
1014220,217.0,7,1,3,4,1,46,1128,0
1233863,100.0,1,4,5,5,1,33,723,1
2401303,20.0,1,3,5,5,1,30,1,1
1699914,101.0,1,4,5,5,1,54,252,1
929092,208.0,13,3,3,5,1,23,126,1
1553619,750.0,7,3,2,4,1,42,351,1
618314,20.0,1,6,5,5,1,36,2,0
991793,6778.0,38,4,2,1,1,36,1566,1
819506,25819.0,62,4,2,1,1,27,1404,1
1286159,281.0,8,9,3,3,1,28,761,1
840459,30.0,1,4,4,5,1,44,632,1
2384463,15.0,1,4,5,5,1,26,0,0
2380859,300.0,1,9,5,4,1,42,0,0
1213723,15.0,1,6,5,5,1,25,780,1
968170,60.0,3,3,2,5,1,36,1226,0
1152997,200.0,2,3,1,3,1,40,935,1
1921657,169.0,6,4,4,4,1,25,172,1
694018,50.0,1,6,4,3,1,32,628,1
912777,20.0,1,3,2,5,1,37,1332,1
909538,31.0,2,4,3,4,1,25,1309,0
1944059,100.0,1,4,3,2,1,51,181,1
1223022,45.0,2,2,3,5,1,31,409,0
796925,164.0,9,3,1,4,1,36,1469,0
1900227,225.0,5,4,4,4,1,19,216,1
2400864,300.0,1,3,5,4,1,33,0,1
1536731,15.0,1,4,5,5,1,24,162,0
2106089,50.0,1,3,4,5,1,39,138,0
2405790,300.0,1,3,4,4,1,22,33,1
1824946,38.0,2,3,4,5,1,23,178,1
2406820,300.0,1,3,5,4,1,43,2,0
740045,90.0,1,4,4,3,1,49,986,1
1107656,400.0,2,3,4,3,1,39,971,1
2404140,15.0,1,2,5,5,1,19,9,0
1041892,120.0,3,3,2,4,1,21,1051,1
1853927,20.0,1,3,3,5,1,38,140,1
1119174,20.0,1,4,4,4,1,30,1284,1
1907267,101.0,1,9,5,5,1,38,115,0
539028,7069.0,90,4,2,2,1,30,1416,1
1962327,100.0,1,4,5,4,1,38,86,1
2059047,65.0,4,3,3,5,1,20,77,1
1507723,120.0,6,9,4,5,1,48,403,1
975748,670.0,8,3,1,4,1,33,1179,1
1314608,40.0,2,4,3,4,1,33,729,1
915492,456.0,9,3,2,3,1,25,1315,0
2369617,15349.0,8,4,4,2,1,47,80,1
1359834,4559.0,26,9,3,2,1,30,1565,1
2030103,14893.0,70,3,2,1,1,33,147,1
1850938,60.0,2,6,4,5,1,30,238,0
1823480,156.0,6,9,4,5,1,21,124,1
1566646,40.0,2,4,5,5,1,42,384,1
810338,100.0,1,1,4,5,1,60,1372,0
788796,30.0,2,6,2,5,1,35,1461,1
1400049,10.0,1,3,2,5,1,20,640,1
1803879,335.0,5,5,2,4,1,38,283,0
1053990,40.0,1,4,4,5,1,63,1031,1
973685,60.0,3,4,4,4,1,33,413,1
661396,626.0,20,4,1,3,1,57,1526,1
1208965,3736.0,10,3,1,2,1,23,892,1
1551033,50.0,2,3,2,5,1,38,264,0
1696453,240.0,3,3,3,4,1,27,114,1
2392797,30.0,1,6,5,5,1,31,17,0
1666484,20.0,1,3,2,4,1,35,182,1
916286,14371.0,115,4,2,1,1,33,1297,1
2397168,30.0,2,4,5,5,1,26,91,1
1887494,100.0,1,9,5,5,1,26,129,1
1234895,901.0,24,4,1,3,1,42,814,1
919181,180.0,3,3,3,3,1,23,1288,1
2378330,50.0,3,3,4,5,1,26,14,0
1547498,20.0,1,3,2,5,1,26,29,1
1854234,30.0,1,3,1,4,1,41,251,1
657823,300.0,1,3,4,4,1,40,150,0
2019817,195.0,7,4,3,4,1,22,151,1
1645769,72.0,3,1,4,5,1,19,383,1
1989774,100.0,1,4,5,4,1,38,84,1
1837247,930.0,20,4,2,2,1,41,261,1
1783970,20.0,1,6,5,5,1,68,268,1
733892,1736.59,22,3,2,3,1,42,1238,0
1011704,25.0,1,3,5,5,1,49,1558,0
1109686,440.0,22,3,1,4,1,36,473,1
1717337,300.0,1,3,2,3,1,44,329,1
2391875,150.0,10,4,2,4,1,43,95,1
2404395,15.0,1,6,5,5,1,28,0,1
995383,117.0,2,3,2,5,1,28,765,1
1598262,1440.0,15,4,3,3,1,46,434,1
2383715,300.0,1,3,5,4,1,25,6,0
784147,250.0,3,4,5,5,1,31,812,1
1221346,196.0,2,6,4,3,1,44,602,1
1722110,20.0,1,3,4,5,1,23,245,1
1678887,170.0,2,3,2,3,1,26,352,0
2376187,20.0,1,3,5,5,1,67,23,1
2163676,80.0,2,3,2,5,1,37,118,1
1528747,213.0,5,1,5,5,1,28,485,1
612313,30.0,2,5,3,5,1,33,1369,0
1053255,120.0,2,3,3,3,1,31,948,1
707245,1315.0,12,4,4,3,1,31,111,1
2399563,20.0,1,6,5,5,1,24,2,0
1804502,447.0,14,4,4,4,1,32,77,1
2200064,20.0,1,1,5,5,1,44,112,0
1748811,2030.0,4,3,1,1,1,51,81,0
2385600,120.0,6,6,4,5,1,34,11,0
2140836,35.0,2,3,2,5,1,55,52,1
1849678,40.0,1,6,4,5,1,38,117,1
835338,3979.0,139,4,2,2,1,41,769,1
1276089,105.0,4,3,2,5,1,24,767,0
1777859,50.0,1,3,5,5,1,26,208,1
740279,130.0,4,6,4,5,1,35,1500,1
869606,50.0,2,4,4,4,1,26,1379,1
1912061,101.0,1,9,5,4,1,40,112,1
2403952,120.0,7,9,4,5,1,27,47,1
2152631,15.0,1,4,5,5,1,30,42,1
2064584,60.0,2,4,5,5,1,37,57,1
2383786,20.0,1,6,5,5,1,20,0,1
1243993,50.0,3,7,5,5,1,30,68,0
1819300,75.0,3,3,2,5,1,30,192,1
1134181,20.0,1,6,5,5,1,37,862,0
1745275,40.0,2,3,3,5,1,26,308,1
699777,870.0,17,3,1,3,1,39,1278,1
2084024,100.0,1,3,3,2,1,44,142,1
52753,75.0,3,3,2,4,1,43,905,1
640926,40.0,2,3,2,5,1,34,1544,1
2378928,300.0,1,3,5,4,1,51,7,0
1896850,80.0,4,3,2,5,1,68,126,0
2373233,30.0,1,3,3,5,1,23,86,1
2376896,20.0,1,4,5,5,1,21,0,0
1127792,40.0,2,3,3,4,1,46,967,0
653627,230.0,6,3,1,2,1,36,386,1
1047103,40.0,2,6,3,5,1,45,819,1
867151,15.0,1,4,4,5,1,32,282,0
1885443,354.0,20,4,2,3,1,35,228,1
595078,30.0,1,6,4,5,1,38,203,0
689321,75.0,2,3,3,5,1,44,1373,0
634032,200.0,3,4,4,3,1,29,141,1
993043,700.0,2,4,5,4,1,29,1490,1
683809,750.0,15,4,3,3,1,56,1253,1
1631397,7324.0,33,3,1,2,1,28,397,1
856883,120.0,3,3,1,5,1,44,686,1
1994692,100.0,1,4,5,4,1,38,73,1
1548375,50.0,1,8,4,5,1,28,484,0
1111188,100.0,1,3,4,5,1,34,967,1
834118,60.0,2,3,3,5,1,56,1398,1
1140490,30.0,1,6,5,5,1,34,934,0
1557784,150.0,5,3,4,5,1,26,424,0
885550,90.0,5,3,3,4,1,31,1302,0
1311091,95.0,5,3,4,4,1,20,706,1
595454,1004.0,17,3,1,3,1,41,1568,1
1481438,140.0,2,3,2,4,1,30,562,0
1732444,197.0,10,3,1,4,1,20,322,1
1121671,20.0,1,3,4,5,1,33,634,0
633552,15.0,1,5,5,5,1,29,411,0
1699277,40.0,1,6,5,5,1,38,233,0
1722510,50.0,1,3,4,5,1,34,47,1
1928711,50.0,2,3,3,4,1,42,143,0
1916295,100.0,1,4,5,5,1,36,119,1
1428491,100.0,1,4,5,4,1,51,542,1
1574591,4830.0,26,3,1,3,1,23,396,1
1843441,15.0,1,7,5,5,1,50,75,0
404206,1024.0,14,4,3,3,1,40,1566,1
1225828,1458.0,43,3,2,3,1,38,848,1
1098380,330.0,8,4,3,4,1,63,980,1
1719963,15.0,1,3,3,5,1,28,323,1
1395239,30.0,1,4,5,5,1,41,558,1
1263710,50.0,1,4,5,5,1,35,779,1
1969988,15.0,1,4,5,5,1,21,77,1
892801,137.0,8,3,2,5,1,38,260,1
2392896,10.0,1,6,5,5,1,27,0,1
2367678,170.0,1,3,5,4,1,31,0,1
666013,550.0,9,3,2,3,1,28,887,1
1825432,50.0,3,2,2,5,1,36,243,0
2151245,101.0,1,3,5,4,1,25,36,1
1471690,20.0,1,3,3,5,1,55,570,1
1234030,671.0,8,3,2,4,1,44,826,1
1366540,20.0,1,3,4,5,1,39,649,1
1615465,100.0,1,4,5,5,1,30,332,1
1998632,15.0,1,3,4,5,1,21,98,1
1147765,1550.0,9,4,4,3,1,41,921,1
1890992,340.0,17,3,2,4,1,24,224,0
768695,20.0,1,6,4,5,1,32,490,1
435357,30.0,2,3,4,5,1,30,1536,1
1961398,155.5,5,3,3,5,1,36,160,1
944822,15.0,1,4,3,4,1,28,899,1
2041306,40.0,2,3,4,5,1,51,149,0
2087788,101.0,1,3,5,4,1,28,50,1
2071412,274.0,11,3,3,4,1,22,145,0
2036352,50.0,1,3,3,5,1,58,104,1
2059254,718.0,33,4,2,3,1,24,145,1
2400430,400.0,2,9,5,4,1,35,0,0
874547,50.0,1,3,4,5,1,47,1006,1
1633480,370.0,4,4,4,4,1,35,313,0
2374928,40.0,2,5,4,5,1,37,103,0
1509048,350.0,7,4,3,3,1,26,536,1
1893288,101.0,1,9,5,4,1,25,130,1
1443164,40.0,2,4,4,5,1,41,581,1
1145999,30.0,1,1,4,5,1,42,931,0
2308129,745.0,12,4,3,4,1,28,114,1
994164,90.0,3,6,4,5,1,42,1131,0
1531092,26643.0,89,4,2,1,1,43,405,1
2135010,20.0,1,6,5,5,1,26,0,0
2384942,20.0,1,6,5,5,1,39,68,1
1463509,140.0,3,1,3,5,1,29,582,1
1766649,35.0,5,3,3,5,1,21,307,0
1163679,113.0,2,4,4,3,1,27,35,1
836732,300.0,3,4,4,4,1,49,1438,1
1970445,30.0,1,3,5,5,1,45,77,0
1643939,30.0,2,3,2,5,1,32,391,1
2147768,100.0,1,4,5,4,1,41,34,1
1077491,1060.0,11,4,4,3,1,28,928,1
813376,50.0,1,9,3,4,1,35,1335,0
2412855,55.0,4,4,5,5,1,19,1,1
1709883,50.0,1,3,2,4,1,28,331,1
2107055,15.0,1,3,4,5,1,26,97,1
669251,30.0,1,1,4,5,1,40,946,0
1250834,4000.0,14,4,4,2,1,32,807,1
972909,126800.0,26,3,1,1,1,34,1162,1
2401617,300.0,1,3,5,4,1,50,5,0
1217934,32.0,4,7,1,5,1,46,873,1
1728034,100.0,1,4,5,5,1,73,221,1
2157279,20.0,2,3,4,5,1,39,33,0
1979760,101.0,1,4,5,4,1,61,75,1
1964126,260.0,4,3,4,4,1,32,117,1
948622,2030.0,35,4,3,3,1,30,1135,1
2151115,20.0,1,3,5,5,1,30,1,1
1038477,100.0,5,3,1,5,1,37,183,0
1733849,20.0,1,6,5,5,1,23,218,0
1670837,15.0,1,4,4,5,1,30,351,1
651083,282.0,9,5,1,4,1,25,200,1
1121762,100.0,1,4,4,4,1,29,963,1
2394104,20.0,1,4,5,5,1,19,0,1
1070183,120.0,4,1,4,5,1,51,1013,0
1066525,503.0,8,4,4,3,1,42,1010,1
1941533,80.0,3,4,5,5,1,65,147,1
2382025,170.0,5,4,5,5,1,38,55,1
2376469,20.0,1,6,5,5,1,59,16,1
1434250,110.0,5,4,4,5,1,26,58,1
912428,130.0,5,4,4,5,1,62,1316,1
2394175,20.0,1,4,4,5,1,47,67,0
939865,59.0,2,1,3,5,1,42,1204,1
1646929,15.0,1,1,5,5,1,28,282,0
1574839,40.0,2,3,4,5,1,33,445,1
1614329,205.0,3,3,4,4,1,24,418,1
1367994,5530.0,28,4,3,2,1,51,670,1
75918,100.0,4,3,2,4,1,33,1521,0
946895,697.0,22,3,1,3,1,47,1199,0
1150378,80.0,2,3,1,3,1,32,910,1
2400529,45.0,2,6,4,4,1,30,89,0
730593,30.0,2,3,2,5,1,41,803,0
1049652,300.0,2,6,3,4,1,69,1055,1
1566670,40.0,2,1,5,5,1,35,445,0
2145287,50.0,1,3,3,5,1,35,77,0
1453518,372.0,3,3,2,3,1,38,553,1
1642182,240.0,11,3,1,4,1,29,385,1
1198731,3010.0,15,3,2,2,1,32,880,0
1664786,30.0,1,1,5,5,1,30,370,0
1765557,1150.0,10,3,2,3,1,45,310,1
519759,4730.0,20,3,3,2,1,37,1569,1
1175600,105.0,7,1,2,5,1,44,906,0
2383900,300.0,1,3,4,4,1,22,4,1
881173,66.4,3,9,3,5,1,64,1177,1
2368674,1046.0,9,3,4,4,1,24,113,0
974285,20.0,1,3,5,5,1,38,298,1
2135948,15.0,1,4,4,5,1,30,123,1
1377526,95.0,5,5,2,5,1,51,405,0
1155768,82.0,2,3,4,4,1,29,888,0
2402892,50.0,1,9,4,4,1,32,33,1
426603,30.0,1,1,5,5,1,33,785,0
1892479,111.0,7,3,3,4,1,23,214,0
680616,100.0,1,3,3,3,1,40,225,1
556533,20.0,1,5,4,5,1,32,1562,0
2039733,40.0,1,3,5,5,1,29,45,0
761836,787.0,12,3,2,3,1,46,1512,1
1452721,200.0,4,3,2,4,1,37,225,0
1643869,15.0,1,3,4,5,1,25,300,1
1680228,275.0,8,4,3,3,1,34,354,1
1198055,1000.0,4,3,2,3,1,45,878,1
2396843,30.0,2,6,4,5,1,63,3,0
1411712,260.0,7,4,2,1,1,30,638,1
2377638,20.0,1,9,5,5,1,49,26,1
2160565,20.8,1,4,5,5,1,25,61,1
1951267,101.0,1,9,5,4,1,26,104,1
1314834,50.0,1,3,5,5,1,22,707,0
2378763,70.0,1,3,4,5,1,38,12,1
465332,360.0,6,3,2,4,1,48,1519,1
2398675,60.0,2,6,5,5,1,36,67,0
951981,600.0,3,2,1,3,1,58,1037,0
991117,20.0,1,6,5,5,1,21,113,0
1360054,20.0,1,3,4,5,1,34,443,1
2390192,100.0,5,1,3,5,1,30,100,0
2367419,300.0,1,3,5,4,1,27,2,1
1623991,1930.0,33,4,4,3,1,41,288,1
1856421,15.0,1,3,4,5,1,22,246,1
665683,88.0,1,1,2,4,1,61,1227,0
627794,30.0,2,1,4,5,1,30,399,0
1859942,43.0,2,4,5,5,1,34,168,1
1249269,1999.0,18,4,2,3,1,45,794,1
1315645,80.0,4,3,4,5,1,26,725,1
2160302,200.0,1,4,4,3,1,53,17,0
2012438,381.0,18,3,2,4,1,29,157,1
963292,168.0,8,6,2,4,1,30,1177,1
1560619,250.0,6,3,1,4,1,28,465,1
1047335,715.0,18,3,1,3,1,42,1035,1
